chrom	start	end	mean	p0.500	p0.025	p0.975
scaffold-ma3	25100000	25200000	0.03657010972	0.03380745598	0.0208362538	0.06727335763
scaffold-ma3	25200000	25300000	0.0007149008904	0.0007068869178	0.0004686853405	0.001061094808
scaffold-ma3	25300000	25400000	0.003199699763	0.003039833314	0.002177240775	0.004630012686
scaffold-ma3	25400000	25500000	0.001733904276	0.001800736451	0.0008865778192	0.00257280447
scaffold-ma3	25500000	25600000	0.006888090476	0.005766285738	0.003211159186	0.01553784257
scaffold-ma3	25600000	25700000	0.0007843843035	0.0007747986212	0.0005959664635	0.001055021052
scaffold-ma3	25700000	25800000	0.0005278137789	0.0005064823393	0.0002884900771	0.0009160125707
scaffold-ma3	25800000	25900000	0.0004031752771	0.000385902217	0.0002543038243	0.0006502736958
scaffold-ma3	25900000	26000000	0.001722176948	0.001715257558	0.001333440917	0.002189528365
scaffold-ma3	26000000	26100000	0.0005807058908	0.0005571603712	0.0003660572489	0.00090791869
scaffold-ma3	26100000	26200000	0.006759986859	0.006489157373	0.003915691501	0.01111038647
scaffold-ma3	26200000	26300000	0.006915791317	0.006655702733	0.002677367341	0.01312699307
scaffold-ma3	26300000	26400000	0.0008870577177	0.0008846503303	0.0006843344926	0.001103017125
scaffold-ma3	26400000	26500000	0.0001078908156	0.0001074700695	9.583330271e-05	0.0001226088046
scaffold-ma3	26500000	26600000	0.0005859216266	0.0005701081863	0.0003688583138	0.0009151455198
scaffold-ma3	26600000	26700000	0.0001011213696	9.854548734e-05	5.110305238e-05	0.0001689953926
scaffold-ma3	26700000	26800000	0.000488375013	0.0004606895653	0.0002658678583	0.0008220474019
scaffold-ma3	26800000	26900000	0.0003496589142	0.0003357363507	0.0002027080775	0.0005610440099
scaffold-ma3	26900000	27000000	0.001064766838	0.001074534018	0.0006778203795	0.001571917269
scaffold-ma3	27000000	27100000	0.001542868237	0.001542932082	0.000922500543	0.00225331084
scaffold-ma3	27100000	27200000	0.001412092541	0.001295459848	0.0007957436496	0.002379606139
scaffold-ma3	27200000	27300000	0.0001491908061	0.0001446614108	0.0001132677792	0.0001977229965
scaffold-ma3	27300000	27400000	0.0005298059541	0.0005121108898	0.0003780734842	0.0007790705796
scaffold-ma3	27400000	27500000	0.001515147871	0.00148105467	0.0009985770907	0.002141833808
scaffold-ma3	27500000	27600000	0.001033090348	0.001045587946	0.0005724537941	0.001770305581
scaffold-ma3	27600000	27700000	0.0006360837305	0.0006423965165	0.0003821242324	0.0008819724113
scaffold-ma3	27700000	27800000	0.0002222525692	0.0002122206183	0.0001047522032	0.0004285025958
scaffold-ma3	27800000	27900000	0.0004828152263	0.0004759686445	0.0002917593814	0.0007455874172
scaffold-ma3	27900000	28000000	0.001315412227	0.001190476101	0.0007136114508	0.002408872322
scaffold-ma3	28000000	28100000	0.002832368954	0.002788475346	0.001712924733	0.004366808034
scaffold-ma3	28100000	28200000	6.303339545e-05	6.194823934e-05	5.11221177e-05	7.947463478e-05
scaffold-ma3	28200000	28300000	0.0008479384724	0.0008148133415	0.0004679197695	0.00148031936
scaffold-ma3	28300000	28400000	0.0005909830118	0.0005779910613	0.0002735372524	0.001099505526
scaffold-ma3	28400000	28500000	0.0004504574655	0.0004436918998	0.0003312070595	0.0006302041826
scaffold-ma3	28500000	28600000	0.002714124006	0.002657391749	0.001924084764	0.003785592749
scaffold-ma3	28600000	28700000	0.0004919780517	0.00046418425	0.0003536680645	0.0007222648926
scaffold-ma3	28700000	28800000	0.0007148831321	0.0006909660654	0.0003891906031	0.001251108513
scaffold-ma3	28800000	28900000	0.0002259165919	0.0002218498782	0.0001598654978	0.0003195958697
scaffold-ma3	28900000	29000000	0.0176753056	0.0171258682	0.01203410187	0.02815477812
scaffold-ma3	29000000	29100000	0.0004977215197	0.0004830356283	0.0003511268748	0.0007071769874
scaffold-ma3	29100000	29200000	0.0001180202061	0.0001084020207	5.545479797e-05	0.0002261523043
scaffold-ma3	29200000	29300000	0.0002669419519	0.0002536573665	0.0001720616105	0.0004153960389
scaffold-ma3	29300000	29400000	0.003887390142	0.003913949247	0.002118575427	0.005838671891
scaffold-ma3	29400000	29500000	4.136661627e-05	3.884742571e-05	2.852304514e-05	6.899847665e-05
scaffold-ma3	29500000	29600000	4.699344693e-05	4.619379871e-05	3.048105188e-05	6.358264466e-05
scaffold-ma3	29600000	29700000	5.840961803e-05	5.781127432e-05	4.630903388e-05	7.48154765e-05
scaffold-ma3	29700000	29800000	0.0002217209568	0.0002087646571	0.0001044520183	0.0003935054484
scaffold-ma3	29800000	29900000	9.949504922e-05	9.357452746e-05	5.772649194e-05	0.000175584363
scaffold-ma3	29900000	30000000	9.852241489e-05	9.640458511e-05	9.172024468e-05	0.0001098441135
scaffold-ma3	30000000	30100000	0.0002755778899	0.0002680409544	0.0001962828165	0.0003905408019
scaffold-ma3	30100000	30200000	6.7037e-05	6.665574051e-05	4.946519473e-05	9.135186287e-05
scaffold-ma3	30200000	30300000	0.0001072642981	0.0001073199743	7.366050833e-05	0.0001471604753
scaffold-ma3	30300000	30400000	0.0003224424173	0.0003037650248	0.0002026879945	0.0005225273532
scaffold-ma3	30400000	30500000	0.0009326237672	0.0009018310978	0.0006151437345	0.001542576268
scaffold-ma3	30500000	30600000	0.000750135	0.0007309655063	0.0003763759702	0.001298192769
scaffold-ma3	30600000	30700000	0.0002433447342	0.0002422695443	0.0001930063646	0.0002933495696
scaffold-ma3	30700000	30800000	0.0004433257685	0.0004291110831	0.000307194191	0.0006486853843
scaffold-ma3	30800000	30900000	0.01408102026	0.01355318215	0.008029288457	0.02340239447
scaffold-ma3	30900000	31000000	0.007693210064	0.007266356974	0.004642590498	0.01284738187
scaffold-ma3	31000000	31100000	0.0164076053	0.0165177426	0.01016270776	0.02180641278
scaffold-ma3	31100000	31200000	0.0006289196505	0.0005223331944	0.0003328026056	0.001340374454
scaffold-ma3	31200000	31300000	0.006071646407	0.005909269129	0.001894950995	0.01052977026
scaffold-ma3	31300000	31400000	0.0005532115698	0.0005550069259	0.0004096090395	0.0007098464391
scaffold-ma3	31400000	31500000	0.002536011363	0.002056828218	0.0008996288604	0.005688682244
scaffold-ma3	31500000	31600000	0.002201657853	0.002115374766	0.001329213566	0.003823770948
scaffold-ma3	31600000	31700000	0.0002479437751	0.0002420797179	0.0001884399209	0.000326806925
scaffold-ma3	31700000	31800000	0.001155719462	0.001111815803	0.0008563836763	0.001845482718
scaffold-ma3	31800000	31900000	0.0002181118668	0.0002108939753	0.0001276165534	0.0003311700738
scaffold-ma3	31900000	32000000	0.0003391194505	0.0003263041528	0.0002404148396	0.0004736307583
scaffold-ma3	32000000	32100000	0.0005992450837	0.0005645952841	0.0004612249874	0.000762991012
scaffold-ma3	32100000	32200000	0.001067578453	0.001071340053	0.0007196789307	0.0014721456
scaffold-ma3	32200000	32300000	0.001397665388	0.001348936257	0.0003497996026	0.00294343905
scaffold-ma3	32300000	32400000	0.0007182956478	0.0007344056796	0.0004175097509	0.001090473158
scaffold-ma3	32400000	32500000	0.0005203624414	0.0005025957949	0.0002799547069	0.0008691837422
scaffold-ma3	32500000	32600000	0.0001905426048	0.000188001915	0.000118262581	0.0002802425581
scaffold-ma3	32600000	32700000	0.0002677267264	0.0002520905497	0.0001272311565	0.0004864999236
scaffold-ma3	32700000	32800000	0.0005565279557	0.0005467063291	0.0002876269516	0.0008467212532
scaffold-ma3	32800000	32900000	0.0006343540195	0.0006167547541	0.0004137415836	0.000966314964
scaffold-ma3	32900000	33000000	0.005306975986	0.004681979027	0.002304110178	0.01182892652
scaffold-ma3	33000000	33100000	0.0003441382076	0.0003347922855	0.0002423644474	0.0005123027128
scaffold-ma3	33100000	33200000	0.0008491697504	0.0008169559429	0.0006286755785	0.001182971478
scaffold-ma3	33200000	33300000	0.0008647350684	0.000783442081	0.0004338835219	0.001532590477
scaffold-ma3	33300000	33400000	0.003657257069	0.003755431957	0.001870505584	0.005107552619
scaffold-ma3	33400000	33500000	0.00113463428	0.00129700504	0.0003351208999	0.002054059364
scaffold-ma3	33500000	33600000	0.0001047114536	0.000103285772	6.881468557e-05	0.0001573650518
scaffold-ma3	33600000	33700000	0.004917202345	0.004043263199	0.002409673753	0.01282625527
scaffold-ma3	33700000	33800000	0.0009432377003	0.0009360571306	0.0007564018902	0.001159209488
scaffold-ma3	33800000	33900000	0.0004369307155	0.0004269781829	0.0002283882232	0.000705293342
scaffold-ma3	33900000	34000000	3.446804135e-05	3.474017744e-05	2.319887803e-05	4.687008346e-05
scaffold-ma3	34000000	34100000	0.0002271209606	0.0002172418195	0.0001254633131	0.0003704236909
scaffold-ma3	34100000	34200000	0.0001971242612	0.0001928347738	0.0001193312796	0.0003050368372
scaffold-ma3	34200000	34300000	0.0001311594218	0.0001286529314	0.0001078636846	0.000172712894
scaffold-ma3	34300000	34400000	0.000562383558	0.0005443792859	0.0001777777119	0.001086018427
scaffold-ma3	34400000	34500000	0.0006792023919	0.0006809704421	0.0005251858822	0.0008400557143
scaffold-ma3	34500000	34600000	0.009181320932	0.01034735056	0.003659078899	0.01472026245
scaffold-ma3	34600000	34700000	0.0006758070089	0.0006663566456	0.0004330341599	0.001013149512
scaffold-ma3	34700000	34800000	0.0003639665542	0.0003592888496	0.0002729309854	0.0004716436989
scaffold-ma3	34800000	34900000	0.001003799851	0.0009819110449	0.000571140619	0.001506541023
scaffold-ma3	34900000	35000000	0.000784042824	0.0007461937104	0.0005101163863	0.001200730457
scaffold-ma3	35000000	35100000	0.0005381693811	0.000533519936	0.0002916256668	0.0008640991774
scaffold-ma3	35100000	35200000	0.0002300541107	0.0002182944307	0.0001444855626	0.0003530131653
scaffold-ma3	35200000	35300000	0.01722505284	0.01614559495	0.009608464286	0.0316779542
scaffold-ma3	35300000	35400000	0.0002714836179	0.0002453283948	0.0001406703898	0.0005005037514
scaffold-ma3	35400000	35500000	0.003333915591	0.003237390827	0.002162127224	0.004912922808
scaffold-ma3	35500000	35600000	0.0003086630609	0.0003027631514	0.0002290706536	0.0004301944585
scaffold-ma3	35600000	35700000	0.0002648723002	0.000261393371	0.0001889591271	0.0003655630832
scaffold-ma3	35700000	35800000	3.053848728e-05	2.956433479e-05	2.28321919e-05	4.744869963e-05
scaffold-ma3	35800000	35900000	8.642055836e-05	8.549606636e-05	6.098236953e-05	0.0001160705848
scaffold-ma3	35900000	36000000	0.001304931397	0.001331711743	0.0009219232778	0.001724727825
scaffold-ma3	36000000	36100000	0.0006044570542	0.0006059901112	0.0004698494344	0.0007591724063
scaffold-ma3	36100000	36200000	0.0001812670888	0.0001719730866	8.874252002e-05	0.0003301224391
scaffold-ma3	36200000	36300000	0.0002594237906	0.0002542707875	0.0001488068982	0.0004041907766
scaffold-ma3	36300000	36400000	0.0001952459243	0.0001889564748	0.0001288809243	0.0003156552018
scaffold-ma3	36400000	36500000	0.001914395904	0.00189628356	0.001236797198	0.002658501007
scaffold-ma3	36500000	36600000	0.001340741987	0.001332877068	0.001059290874	0.001660594237
scaffold-ma3	36600000	36700000	0.0008830230903	0.0008434212815	0.000508268841	0.001467623073
scaffold-ma3	36700000	36800000	0.00229549115	0.002054254699	0.001231623669	0.004182060969
scaffold-ma3	36800000	36900000	0.0002573037745	0.0002554582988	0.0001829268147	0.0003249960701
scaffold-ma3	36900000	37000000	0.0001720287048	0.0001639984626	0.0001092236511	0.0002735761051
scaffold-ma3	37000000	37100000	0.0002297598078	0.0002332776504	0.0001333630844	0.0003481017481
scaffold-ma3	37100000	37200000	0.002376984043	0.002239998147	0.001610197227	0.004977541317
scaffold-ma3	37200000	37300000	0.0003164428109	0.000312254208	0.000223841583	0.0004239520336
scaffold-ma3	37300000	37400000	0.002857285684	0.002823041248	0.002276439135	0.003656766636
scaffold-ma3	37400000	37500000	0.0003355272292	0.0003318981692	0.0002678471854	0.0004176430967
scaffold-ma3	37500000	37600000	0.002486569145	0.002404916553	0.001541760898	0.003801304108
scaffold-ma3	37600000	37700000	0.002736585496	0.002707240518	0.001988921553	0.003610789
scaffold-ma3	37700000	37800000	0.002526779327	0.002504360765	0.001862130139	0.003299361966
scaffold-ma3	37800000	37900000	0.002589586885	0.002499559162	0.00157365911	0.003916016568
scaffold-ma3	37900000	38000000	0.001328046264	0.001285495478	0.0009757692185	0.001844561955
scaffold-ma3	38000000	38100000	0.005897479723	0.005610703136	0.003785543089	0.009038891376
scaffold-ma3	38100000	38200000	0.001104450655	0.001057972898	0.0006960665131	0.00166215804
scaffold-ma3	38200000	38300000	0.006808439639	0.00663703534	0.004910649142	0.009288049579
scaffold-ma3	38300000	38400000	0.001552813386	0.001515096771	0.001103159676	0.002129720954
scaffold-ma3	38400000	38500000	0.001829576053	0.001811594283	0.001176400912	0.002714131575
scaffold-ma3	38500000	38600000	0.0001722564979	0.000169315025	0.0001165074579	0.0002751629521
scaffold-ma3	38600000	38700000	0.01275398288	0.01215378199	0.005747458123	0.02426850532
scaffold-ma3	38700000	38800000	0.007591205311	0.006858496676	0.003976816699	0.01417142433
scaffold-ma3	38800000	38900000	0.001374902584	0.001336181924	0.001008918606	0.001892717909
scaffold-ma3	38900000	39000000	0.001550064188	0.001564670526	0.000666197661	0.002422934468
scaffold-ma3	39000000	39100000	0.002281318927	0.002146295956	0.001151034098	0.004077586769
scaffold-ma3	39100000	39200000	0.002000482436	0.001924636675	0.001376989948	0.002953130534
scaffold-ma3	39200000	39300000	0.0004679942524	0.0004767406357	0.0002726860038	0.0006602496072
scaffold-ma3	39300000	39400000	0.0007672801705	0.0007453195741	0.0004769920924	0.00111010819
scaffold-ma3	39400000	39500000	0.002310050498	0.002302772067	0.001486317091	0.003611588042
scaffold-ma3	39500000	39600000	0.0008340669437	0.0008041955293	0.0005262981396	0.001311088716
scaffold-ma3	39600000	39700000	0.002814043087	0.002849297596	0.002072504519	0.003628936057
scaffold-ma3	39700000	39800000	0.0006387103265	0.0006273146018	0.0003863385188	0.0009888956287
scaffold-ma3	39800000	39900000	0.0009228472182	0.0009085747161	0.0007113410482	0.00121011927
scaffold-ma3	39900000	40000000	0.0002538547507	0.000256341205	0.0001630597315	0.0003685155809
scaffold-ma3	40000000	40100000	0.001338721259	0.001326731759	0.001117699062	0.001613646234
scaffold-ma3	40100000	40200000	0.0008504063927	0.0008506145033	0.0006018531197	0.001176634389
scaffold-ma3	40200000	40300000	0.001822253598	0.001720262809	0.001057627887	0.003088572435
scaffold-ma3	40300000	40400000	0.001929042129	0.001810836773	0.0009491476807	0.003473679803
scaffold-ma3	40400000	40500000	0.001160057867	0.001151984665	0.0007122863895	0.001739419313
scaffold-ma3	40500000	40600000	0.007334817977	0.006958953321	0.003501184609	0.01276741944
scaffold-ma3	40600000	40700000	0.001140513425	0.001133590073	0.0007196094759	0.001613986237
scaffold-ma3	40700000	40800000	0.001026551696	0.001012605859	0.0007763292618	0.001369059501
scaffold-ma3	40800000	40900000	0.001997156381	0.001983491525	0.001376030416	0.002758718289
scaffold-ma3	40900000	41000000	0.0006248357372	0.000593224581	0.0004396051536	0.001034815308
scaffold-ma3	41000000	41100000	0.007443655059	0.006023406194	0.004030353042	0.02107382474
scaffold-ma3	41100000	41200000	0.00123561126	0.001127003132	0.0006910965603	0.002264473111
scaffold-ma3	41200000	41300000	0.001918430298	0.001926646107	0.0012520107	0.002716826234
scaffold-ma3	41300000	41400000	0.0007832077408	0.0007663964829	0.0004636468312	0.001202781101
scaffold-ma3	41400000	41500000	0.00105647146	0.0009945595689	0.0006000088205	0.002233766217
scaffold-ma3	41500000	41600000	0.002036344081	0.00198883396	0.001246640122	0.003057809508
scaffold-ma3	41600000	41700000	0.003401018913	0.003413456983	0.002571366291	0.004418145436
scaffold-ma3	41700000	41800000	0.03425724527	0.03354508919	0.0140736497	0.06008832694
scaffold-ma3	41800000	41900000	0.001075872309	0.001070972258	0.0007005352753	0.001435442959
scaffold-ma3	41900000	42000000	0.003484778165	0.003428688493	0.002604171393	0.004753628175
scaffold-ma3	42000000	42100000	0.002489872964	0.002466466301	0.001660017219	0.00351054443
scaffold-ma3	42100000	42200000	0.002571329669	0.002416098086	0.001347769094	0.0042547633
scaffold-ma3	42200000	42300000	0.0002372939771	0.0002284931239	0.0001656534324	0.0003754699037
scaffold-ma3	42300000	42400000	0.001263086359	0.001236169337	0.0009714902909	0.00162153729
scaffold-ma3	42400000	42500000	0.001006623366	0.0009595855705	0.0006303692897	0.001521972426
scaffold-ma3	42500000	42600000	0.002236594751	0.002163651522	0.001471837979	0.003378847795
scaffold-ma3	42600000	42700000	0.001483342548	0.001456658103	0.0009541633336	0.002179517289
scaffold-ma3	42700000	42800000	0.001353605061	0.001328680172	0.0009380422766	0.001931608361
scaffold-ma3	42800000	42900000	0.002134191689	0.002106655039	0.001496306176	0.003088511902
scaffold-ma3	42900000	43000000	0.001969157786	0.001948650517	0.0009717560347	0.003284495623
scaffold-ma3	43000000	43100000	0.001064200565	0.001050822866	0.0007078726352	0.001488265606
scaffold-ma3	43100000	43200000	0.001123874385	0.001045752712	0.0006258592187	0.002011709621
scaffold-ma3	43200000	43300000	0.001143889309	0.001085085861	0.000798830502	0.001736014147
scaffold-ma3	43300000	43400000	0.0009878846414	0.0009744308059	0.0006553048569	0.001422226527
scaffold-ma3	43400000	43500000	0.001353075577	0.001316907657	0.0007747568492	0.001979687128
scaffold-ma3	43500000	43600000	0.001769600958	0.001049056125	0.0007075124545	0.005516047145
scaffold-ma3	43600000	43700000	0.008868225103	0.00847866803	0.004335720244	0.01578889061
scaffold-ma3	43700000	43800000	0.0006445941103	0.0006384142189	0.000453528894	0.0008910356815
scaffold-ma3	43800000	43900000	0.0004171164516	0.0004231059862	0.0002636222493	0.000597219955
scaffold-ma3	43900000	44000000	0.001457283112	0.001413310953	0.000980280209	0.002170994733
scaffold-ma3	44000000	44100000	0.0008400885149	0.0008370480832	0.0005809094747	0.001208375502
scaffold-ma3	44100000	44200000	0.0005512982883	0.00053179763	0.0003777908733	0.0008127834117
scaffold-ma3	44200000	44300000	0.001285719235	0.001244245044	0.0008486859944	0.001865989392
scaffold-ma3	44300000	44400000	0.0007138268111	0.0006737331231	0.0003922852014	0.001166200403
scaffold-ma3	44400000	44500000	0.002280771012	0.002265490349	0.00178237491	0.002798356699
scaffold-ma3	44500000	44600000	0.0006181050211	0.0005990186112	0.0003649138812	0.0009697664689
scaffold-ma3	44600000	44700000	0.0009332747697	0.0009262906769	0.0006883995462	0.001180322042
scaffold-ma3	44700000	44800000	0.004719282204	0.004358887014	0.002568313741	0.008585966969
scaffold-ma3	44800000	44900000	0.001682246065	0.00158768084	0.0008166825779	0.00289240115
scaffold-ma3	44900000	45000000	0.000591615466	0.0005838294381	0.000425166479	0.0007912675499
scaffold-ma3	45000000	45100000	0.001174543226	0.001128742088	0.0009238974861	0.001595276627
scaffold-ma3	45100000	45200000	0.001321560141	0.001292241993	0.0009146009814	0.001817913338
scaffold-ma3	45200000	45300000	0.0009018814284	0.0008120523559	0.0004887087925	0.001640783974
scaffold-ma3	45300000	45400000	0.0004708293356	0.000472528758	0.0002774423091	0.0007153432056
scaffold-ma3	45400000	45500000	0.0001316716797	0.0001310587151	0.00010872407	0.0001664907055
scaffold-ma3	45500000	45600000	0.003096551268	0.002647295725	0.0007874299605	0.007706222431
scaffold-ma3	45600000	45700000	0.001208475193	0.001225890888	0.0007765273834	0.00159023356
scaffold-ma3	45700000	45800000	0.0003493033061	0.0003313550545	0.0001956113175	0.000562581403
scaffold-ma3	45800000	45900000	0.001501183097	0.001511421115	0.000875068674	0.002254759054
scaffold-ma3	45900000	46000000	0.0004160903489	0.0004206426673	0.0003039827986	0.0005509667752
scaffold-ma3	46000000	46100000	0.0005820905642	0.0005816804815	0.0004270873422	0.0007472006452
scaffold-ma3	46100000	46200000	0.07895517342	0.08520948227	0.02781570628	0.1198368348
scaffold-ma3	46200000	46300000	0.00100305774	0.0009957259876	0.0006788614663	0.001413034668
scaffold-ma3	46300000	46400000	0.000747348544	0.0006736605688	0.0003897139601	0.001491621349
scaffold-ma3	46400000	46500000	0.00128011327	0.001239373745	0.0008411236361	0.001802574225
scaffold-ma3	46500000	46600000	0.0003421072818	0.0003460535078	0.0001815860131	0.00051414382
scaffold-ma3	46600000	46700000	0.0004701264251	0.0004557887412	0.000336107193	0.0006421284359
scaffold-ma3	46700000	46800000	0.001096507829	0.00105770135	0.0007218081297	0.001672682139
scaffold-ma3	46800000	46900000	0.0003808500072	0.0003608699469	0.0002091165837	0.0006485896597
scaffold-ma3	46900000	47000000	0.00268754956	0.002662032753	0.001860337222	0.003734784563
scaffold-ma3	47000000	47100000	0.002645336712	0.002486185777	0.001794477817	0.003893911
scaffold-ma3	47100000	47200000	0.00223579354	0.002195655604	0.001543663994	0.00312810038
scaffold-ma3	47200000	47300000	0.0009814003625	0.000969923691	0.0006023853663	0.001464077294
scaffold-ma3	47300000	47400000	0.0005435090075	0.0005401580337	0.0003875605187	0.000698248015
scaffold-ma3	47400000	47500000	0.001826469024	0.001786963357	0.00125413432	0.002625188794
scaffold-ma3	47500000	47600000	0.002183880752	0.002170830549	0.001403471396	0.003133445413
scaffold-ma3	47600000	47700000	0.0007214039308	0.0006533800403	0.0004278133711	0.00125040524
scaffold-ma3	47700000	47800000	0.00649226761	0.006334121703	0.004036867809	0.009715885905
scaffold-ma3	47800000	47900000	0.0006455339985	0.0006309191046	0.0004348922561	0.0009256911645
scaffold-ma3	47900000	48000000	0.001097428421	0.00107324923	0.0007825504681	0.001565761787
scaffold-ma3	48000000	48100000	0.0005814033792	0.0005776885357	0.0004217190259	0.0007558123355
scaffold-ma3	48100000	48200000	0.01813173353	0.01760388314	0.009798583637	0.03048240351
scaffold-ma3	48200000	48300000	0.0006866204167	0.0006614805871	0.0004954957481	0.0009962479356
scaffold-ma3	48300000	48400000	0.001612983274	0.001577082102	0.001076246121	0.002342838278
scaffold-ma3	48400000	48500000	0.001749050576	0.00173030403	0.001202997866	0.002491152247
scaffold-ma3	48500000	48600000	0.001179543211	0.001168007209	0.0007060707953	0.001724195738
scaffold-ma3	48600000	48700000	0.0174123313	0.01644181752	0.01030886067	0.03289319018
scaffold-ma3	48700000	48800000	0.001590420762	0.001583258955	0.0009813351517	0.002318918921
scaffold-ma3	48800000	48900000	0.0003309562069	0.0003319653664	0.0002030220407	0.0004696213987
scaffold-ma3	48900000	49000000	0.003425335305	0.003260281062	0.001498965912	0.00640896739
scaffold-ma3	49000000	49100000	0.00123938542	0.001234219072	0.0007549860788	0.001763047216
scaffold-ma3	49100000	49200000	0.001744320523	0.001717670939	0.001086239157	0.002731505447
scaffold-ma3	49200000	49300000	0.001813223888	0.001786823396	0.001142995935	0.002704850867
scaffold-ma3	49300000	49400000	0.003855121127	0.003884755913	0.001213005809	0.006914388518
scaffold-ma3	49400000	49500000	0.004117072672	0.004103314296	0.002369869228	0.00667884605
scaffold-ma3	49500000	49600000	0.003665189753	0.003563350132	0.002370521388	0.005598009034
scaffold-ma3	49600000	49700000	0.001053175649	0.001042930309	0.0007530702714	0.001419767716
scaffold-ma3	49700000	49800000	0.005471450251	0.005258581224	0.00336177155	0.008269394694
scaffold-ma3	49800000	49900000	0.001882491445	0.001869382224	0.001347100208	0.002521651575
scaffold-ma3	49900000	50000000	0.001734317559	0.001731190621	0.001206197427	0.002353633623
scaffold-ma3	50000000	50100000	0.001069675129	0.001039650726	0.0006934786305	0.001607673489
scaffold-ma3	50100000	50200000	0.002724195997	0.002698254049	0.001971890421	0.003723971651
scaffold-ma3	50200000	50300000	0.00134721721	0.001297990197	0.0009725061363	0.001848975721
scaffold-ma3	50300000	50400000	0.003522537479	0.00343322377	0.002683522057	0.004610154138
scaffold-ma3	50400000	50500000	0.001669476211	0.001637964676	0.000939480151	0.002497564942
scaffold-ma3	50500000	50600000	0.002951742149	0.002656347932	0.00155644029	0.005774642147
scaffold-ma3	50600000	50700000	0.002414588254	0.002367156382	0.00164183578	0.003323556633
scaffold-ma3	50700000	50800000	0.003530481584	0.003504732192	0.002256373709	0.005066904373
scaffold-ma3	50800000	50900000	0.004509555824	0.004269998842	0.002518359616	0.007447987194
scaffold-ma3	50900000	51000000	0.004151975157	0.004004903156	0.002977410837	0.005934147284
scaffold-ma3	51000000	51100000	0.001736782289	0.00168095812	0.001171631891	0.002454783911
scaffold-ma3	51100000	51200000	0.00100740876	0.0009794976728	0.0006956975769	0.001465345046
scaffold-ma3	51200000	51300000	0.00272277872	0.002675466481	0.001880034347	0.003844903766
scaffold-ma3	51300000	51400000	0.002952498211	0.002923885985	0.002063569862	0.004085250929
scaffold-ma3	51400000	51500000	0.00323569115	0.003098561839	0.00205485702	0.004721861327
scaffold-ma3	51500000	51600000	0.005421306161	0.005442430966	0.003373622548	0.007725052591
scaffold-ma3	51600000	51700000	0.003489655212	0.003453998414	0.002191901224	0.005190629496
scaffold-ma3	51700000	51800000	0.002464748017	0.002403831672	0.001510322166	0.003642495816
scaffold-ma3	51800000	51900000	0.01315693173	0.01338144722	0.0068325036	0.02092776406
scaffold-ma3	51900000	52000000	0.001769925397	0.001704345326	0.001269651069	0.002540537637
scaffold-ma3	52000000	52100000	0.004246168241	0.004167943155	0.002595010966	0.00622684654
scaffold-ma3	52100000	52200000	0.0143318581	0.01422099181	0.004359680554	0.02585026714
scaffold-ma3	52200000	52300000	0.004597552138	0.004453699088	0.002877381786	0.00725514129
scaffold-ma3	52300000	52400000	0.009282922391	0.009363342245	0.006643893776	0.01200172285
scaffold-ma3	52400000	52500000	0.002858273747	0.002797761511	0.001981059805	0.004136202715
scaffold-ma3	52500000	52600000	0.002821804362	0.002673464027	0.001886177115	0.004609781384
scaffold-ma3	52600000	52700000	0.00176042195	0.001766954716	0.000924728277	0.0027406316
scaffold-ma3	52700000	52800000	0.003030035075	0.00299052578	0.002136724282	0.004259790396
scaffold-ma3	52800000	52900000	0.00251610043	0.002501920529	0.001928218035	0.003168325868
scaffold-ma3	52900000	53000000	0.004023584964	0.003790563607	0.002296984376	0.006881596332
scaffold-ma3	53000000	53100000	0.01613123871	0.01544955272	0.007863895502	0.0269295423
scaffold-ma3	53100000	53200000	0.002510867089	0.002462372749	0.00171460455	0.003509067693
scaffold-ma3	53200000	53300000	0.004832681491	0.004653326159	0.003487050605	0.006729835422
scaffold-ma3	53300000	53400000	0.001950843201	0.001892928626	0.001353632805	0.003039016022
scaffold-ma3	53400000	53500000	0.001893157255	0.001872435763	0.001132466083	0.002773885495
scaffold-ma3	53500000	53600000	0.008380627154	0.008182770711	0.004677934794	0.01339614119
scaffold-ma3	53600000	53700000	0.003852245354	0.003762340737	0.002382235769	0.005891120444
scaffold-ma3	53700000	53800000	0.003413951296	0.003355656271	0.002555554785	0.004541186856
scaffold-ma3	53800000	53900000	0.003049002419	0.002973126365	0.002140276094	0.004256890967
scaffold-ma3	53900000	54000000	0.001746628379	0.001722527662	0.001340077671	0.002285986326
scaffold-ma3	54000000	54100000	0.00365547406	0.003618581718	0.00251898856	0.004996770583
scaffold-ma3	54100000	54200000	0.001664326489	0.001627751953	0.001283979137	0.002139327314
scaffold-ma3	54200000	54300000	0.00644879848	0.005896706447	0.003256741883	0.01120013092
scaffold-ma3	54300000	54400000	0.01769038258	0.01824298553	0.006328841593	0.02613023774
scaffold-ma3	54400000	54500000	0.004056663152	0.003935751408	0.002617225528	0.006196028292
scaffold-ma3	54500000	54600000	0.005466951951	0.005308505289	0.002909923718	0.009951777755
scaffold-ma3	54600000	54700000	0.003134655118	0.003108317386	0.002400452539	0.004057738397
scaffold-ma3	54700000	54800000	0.01035667202	0.009851842161	0.00444373988	0.01780962402
scaffold-ma3	54800000	54900000	0.004318315696	0.004124255624	0.002933670963	0.007419498947
scaffold-ma3	54900000	55000000	0.003059797598	0.003009959352	0.001965229944	0.004691606314
